0.02	-3.46945e-018
20.02	3.1984e-017
40.02	1.0159e-016
60.02	-2.08167e-017
80.02	2.53703e-017
100.02	9.89877e-017
120.02	7.15573e-017
140.02	-6.28837e-018
160.02	1.01915e-016
180.02	-4.08744e-017
200.02	2.40693e-017
220.02	8.17488e-017
240.02	-9.70361e-017
260.02	-6.10406e-017
280.02	-2.49366e-017
300.02	-3.36103e-018
320.02	2.54788e-017
340.02	4.71628e-017
360.02	6.87384e-017
380.02	8.31583e-017
400.02	9.75782e-017
420.02	-1.10047e-016
440.02	-9.56266e-017
460.02	-8.83625e-017
480.02	-7.39426e-017
500.02	-6.67869e-017
520.02	-5.2367e-017
540.02	-4.51028e-017
560.02	-3.79471e-017
580.02	-3.06829e-017
600.02	-2.35272e-017
620.02	-1.6263e-017
640.02	-1.6263e-017
660.02	-9.1073e-018
680.02	-1.84314e-018
700.02	5.31259e-018
720.02	5.31259e-018
740.02	1.25767e-017
760.02	1.98409e-017
780.02	1.98409e-017
800.02	2.69966e-017
820.02	2.69966e-017
840.02	3.42608e-017
860.02	3.42608e-017
880.02	3.42608e-017
900.02	4.14165e-017
920.02	4.14165e-017
940.02	4.86807e-017
960.02	4.86807e-017
980.02	4.86807e-017
1000.02	5.58364e-017
1020.02	5.58364e-017
1040.02	5.58364e-017
1060.02	6.31006e-017
1080.02	6.31006e-017
1100.02	6.31006e-017
1120.02	6.31006e-017
1140.02	7.02563e-017
1160.02	7.02563e-017
1180.02	7.02563e-017
1200.02	7.02563e-017
1220.02	7.75205e-017
1240.02	7.75205e-017
1260.02	7.75205e-017
1280.02	7.75205e-017
1300.02	7.75205e-017
1320.02	8.46762e-017
1340.02	8.46762e-017
1360.02	8.46762e-017
1380.02	8.46762e-017
1400.02	8.46762e-017
1420.02	9.19403e-017
1440.02	9.19403e-017
1460.02	9.19403e-017
1480.02	9.19403e-017
1500.02	9.19403e-017
1520.02	9.19403e-017
1540.02	9.19403e-017
1560.02	9.90961e-017
1580.02	9.90961e-017
1600.02	9.90961e-017
1620.02	9.90961e-017
1640.02	9.90961e-017
1660.02	9.90961e-017
1680.02	9.90961e-017
1700.02	9.90961e-017
1720.02	1.0636e-016
1740.02	1.0636e-016
1760.02	1.0636e-016
1780.02	1.0636e-016
1800.02	1.0636e-016
1820.02	1.0636e-016
1840.02	1.0636e-016
1860.02	1.0636e-016
1880.02	1.0636e-016
1900.02	1.0636e-016
1920.02	-1.08529e-016
1940.02	-1.08529e-016
1960.02	-1.08529e-016
1980.02	-1.08529e-016
2000.02	-1.08529e-016
2020.02	-1.08529e-016
2040.02	-1.08529e-016
2060.02	-1.08529e-016
2080.02	-1.08529e-016
2100.02	-1.08529e-016
2120.02	-1.08529e-016
2140.02	-1.08529e-016
2160.02	-1.01264e-016
2180.02	-1.01264e-016
2200.02	-1.01264e-016
2220.02	-1.01264e-016
2240.02	-1.01264e-016
2260.02	-1.01264e-016
2280.02	-1.01264e-016
2300.02	-1.01264e-016
2320.02	-1.01264e-016
2340.02	-1.01264e-016
2360.02	-1.01264e-016
2380.02	-1.01264e-016
2400.02	-1.01264e-016
2420.02	-1.01264e-016
2440.02	-1.01264e-016
2460.02	-1.01264e-016
2480.02	-9.41087e-017
2500.02	-9.41087e-017
2520.02	-9.41087e-017
2540.02	-9.41087e-017
2560.02	-9.41087e-017
2580.02	-9.41087e-017
