0.02390185	-16.3821343586606
0.04404374	-25.6217863893835
0.0640858	-73.6415524508047
0.0841501	-77.1008107396483
0.1042254	-118.036054188211
0.1243229	-124.557385382184
0.1442984	-220.727291859803
0.1643848	-219.140982517274
0.1845822	-258.01090709737
0.2045356	-307.242596451921
0.2245777	-402.411016356753
0.2447417	-440.820329364768
0.2648503	-527.128924026329
0.2848036	-554.65456864622
0.3049677	-641.572257460153
0.3249987	-682.010062670422
0.3451517	-710.708774195373
0.3651494	-777.911699993536
0.3851693	-832.179807738692
0.4053888	-875.834766757616
0.4253754	-919.851324449235
0.4454951	-977.232789773872
0.4655372	-997.4848566695
0.4856679	-1059.22371148292
0.505832	-1124.38774652171
0.5258186	-1182.42288315771
0.5459271	-1199.80863138137
0.5659915	-1271.78496214232
0.5859892	-1285.07495772262
0.6060313	-1342.63396440569
0.6261177	-1369.81649030696
0.6462484	-1417.98169550489
0.6663016	-1455.78872947959
0.6862882	-1508.69841625154
0.7065632	-1504.01375251287
0.7266604	-1581.14935732039
0.7467359	-1586.66963259169
0.766767	-1628.67353132163
0.7867981	-1688.47587170891
0.8069841	-1700.31282850739
0.8268153	-1735.40534513528
0.8470238	-1767.41672637674
0.8670992	-1767.58224356157
0.887086	-1812.97770193371
0.9072276	-1841.24569087641
0.9273257	-1846.76280179725
0.9474011	-1869.21345941696
0.9673871	-1912.1538839679
0.9875295	-1934.71805802154
1.007538	-1983.47808558252
1.10807	-2043.56372269001
1.208469	-2126.23673704875
1.308757	-2178.12951571902
1.409377	-2214.1490749197
1.509366	-2219.73871072527
1.609798	-2204.57674073466
1.71023	-2177.07951076824
1.810496	-2120.42776999221
1.910873	-2045.52706761725
2.011305	-1998.98855785234
2.111626	-1923.01920145741
2.212059	-1843.24964337266
2.31249	-1712.94420521645
2.412812	-1569.52006740976
2.513133	-1476.68527913079
2.613621	-1339.53589868103
2.713886	-1179.8147745216
2.814374	-1026.41780813382
2.914695	-849.892454401881
3.015072	-711.50385867912
3.115338	-521.709576122463
3.215825	-298.504632381431
3.316534	-119.198732091638
3.4168	76.3697655151482
3.517177	252.195115034381
3.617332	471.345459621953
3.71782	696.252772471955
3.818085	937.994076756731
3.918573	1106.93172604707
4.018839	1358.44759781257
4.119326	1563.58568185911
4.219704	1814.6470599272
4.319858	2037.93489515083
4.420235	2302.56868146587
4.520722	2505.35804647795
4.620988	2767.75348732815
4.721476	3006.93386822203
4.821741	3250.19144304108
4.922229	3485.94542325306
5.022384	3718.82702363384
