0.0499998444	-35.8567484825981
0.1000021851	-95.3985722813668
0.1499870605	-147.249710460164
0.2000018799	-192.763340629775
0.2499942383	-237.232550806169
0.299996582	-271.931074763866
0.3499914307	-292.229424351906
0.3999812988	-329.87919335199
0.449988623	-352.399255374592
0.4999884766	-369.550042732932
0.5499958008	-386.881619802189
0.5999931641	-403.923970728902
0.6500054688	-422.536693591428
0.700002832	-441.425656913598
0.7499901855	-450.944295259651
0.7999975098	-467.948005877821
0.9999918945	-502.665414284529
1.1999863281	-550.042963018015
1.3999782227	-564.596113796033
1.5999826172	-587.824583141788
1.7999820313	-605.603511717294
1.9999787109	-615.863702695169
2.1999980469	-637.083822601948
2.3999798828	-638.771867379292
2.5999869141	-656.638473978921
2.8000011719	-674.27851265249
2.9999808594	-672.62537697619
3.1999677734	-689.159449601473
3.3999917969	-692.165502999364
3.59998125	-706.693731072897
3.7999882813	-709.932395216179
3.9999703125	-727.885195309391
4.1999992188	-731.546551467181
4.3999886719	-738.345302700101
4.5999785156	-749.361960301423
4.7999578125	-752.023383450425
4.9999792969	-766.660229867521
