2.5e-005	2.823e+006
0.025025	1329.1
0.050025	-81.0214
0.075025	-551.382
0.100025	-786.621
0.125025	-927.786
0.150025	-1021.91
0.175025	-1089.11
0.200025	-1139.55
0.225025	-1178.77
0.250025	-1210.15
0.275025	-1235.82
0.300025	-1257.21
0.325025	-1275.31
0.350025	-1290.83
0.375025	-1304.29
0.400025	-1316.04
0.425025	-1326.43
0.450025	-1335.67
0.475025	-1343.91
0.500025	-1351.35
0.525025	-1358.08
0.550025	-1364.19
0.575025	-1369.77
0.600025	-1374.89
0.625025	-1379.6
0.650025	-1383.94
0.675025	-1387.96
0.700025	-1391.7
0.725025	-1395.16
0.750025	-1398.42
0.775025	-1401.47
0.800025	-1404.31
0.825025	-1406.99
0.850025	-1409.5
0.875025	-1411.87
0.900025	-1414.12
0.925025	-1416.23
0.950025	-1418.25
0.975025	-1420.16
1.00003	-1421.95
1.02503	-1423.69
1.05003	-1425.34
1.07503	-1426.89
1.10003	-1428.4
1.12503	-1429.81
1.15003	-1431.18
1.17502	-1432.48
1.20002	-1433.74
1.22502	-1434.93
1.25002	-1436.08
1.27502	-1437.17
1.30002	-1438.25
1.32502	-1439.27
1.35002	-1440.27
1.37502	-1441.21
1.40002	-1442.13
1.42502	-1443.02
1.45002	-1443.86
1.47502	-1444.69
1.50002	-1445.49
1.52502	-1446.27
1.55002	-1447.02
1.57502	-1447.73
1.60002	-1448.43
1.62502	-1449.12
1.65002	-1449.77
1.67502	-1450.42
1.70002	-1451.04
1.72502	-1451.63
1.75002	-1452.22
1.77502	-1452.8
1.80002	-1453.34
1.82502	-1453.88
1.85002	-1454.41
1.87502	-1454.9
1.90002	-1455.4
1.92502	-1455.88
1.95002	-1456.35
1.97502	-1456.83
2.00002	-1457.27
2.02502	-1457.7
2.05002	-1458.11
2.07502	-1458.54
2.10002	-1458.96
2.12502	-1459.34
2.15002	-1459.71
2.17502	-1460.11
2.20002	-1460.48
2.22502	-1460.84
2.25002	-1461.19
2.27502	-1461.53
2.30002	-1461.87
2.32502	-1462.2
2.35002	-1462.52
2.37502	-1462.82
2.40002	-1463.16
2.42502	-1463.46
2.45002	-1463.75
2.47502	-1464.05
2.50002	-1464.33
2.52502	-1464.61
2.55002	-1464.89
2.57502	-1465.14
2.60002	-1465.41
2.62502	-1465.67
2.65002	-1465.93
2.67502	-1466.18
2.70002	-1466.41
2.72502	-1466.65
2.75002	-1466.89
2.77502	-1467.12
2.80002	-1467.35
2.82502	-1467.57
2.85002	-1467.79
2.87502	-1468.02
2.90002	-1468.22
2.92502	24.1369
2.95002	23.9288
2.97502	23.7473
3.00002	23.5279
3.02502	23.3388
3.05002	23.127
3.07502	22.9531
3.10002	22.7715
3.12502	22.5824
3.15002	22.416
3.17502	22.2269
3.20002	22.0605
3.22502	21.8865
3.25002	21.7201
3.27502	21.5612
3.30002	21.3986
3.32502	21.217
3.35002	21.0582
3.37502	20.9069
3.40002	20.7481
3.42502	20.5968
3.45002	20.453
3.47502	20.3169
3.50002	20.1807
3.52502	20.0219
3.55002	19.8857
3.57502	19.7269
3.60002	19.6058
3.62502	19.4621
3.65002	19.3411
3.67502	19.2201
3.70002	19.0763
3.72502	18.9402
3.75002	18.8078
3.77502	18.7019
3.80002	18.5582
3.82502	18.4372
3.85002	18.3313
3.87502	18.2027
3.90002	18.0816
3.92502	17.9833
3.95002	17.8623
3.97502	17.7564
4.00002	17.6353
4.02502	17.537
4.05002	17.4311
4.07502	17.3252
4.10002	17.2117
4.12502	17.121
4.15002	17.0302
4.17502	16.9016
4.20002	16.7957
4.22502	16.6898
4.25002	16.5915
4.27502	16.5007
4.30002	16.4099
4.32502	16.3116
4.35002	16.217
4.37502	16.1263
4.40002	16.0279
4.42502	15.9523
4.45002	15.8615
4.47502	15.7707
4.50002	15.6875
4.52502	15.5968
4.55002	15.506
4.57502	15.4228
4.60002	15.3471
4.62502	15.2412
4.65002	15.1656
4.67502	15.1051
4.70003	15.0294
4.72503	14.9311
4.75003	14.8706
4.77503	14.7798
4.80003	14.7042
4.82503	14.6361
4.85003	14.5453
4.87503	14.4697
4.90003	14.394
4.92503	14.3259
4.95003	14.2503
4.97503	14.1898
