0.0001	-8.96635e-017
0.1001	-1.4962e-017
0.2001	-1.02891e-016
0.3001	-7.15573e-018
0.4001	-3.79471e-017
0.5001	3.67545e-017
0.6001	-6.14743e-017
0.7001	-9.79035e-017
0.8001	-6.60279e-017
0.9001	-6.51606e-017
1.0001	-2.14672e-017
1.1001	7.80626e-017
1.2001	-6.33174e-017
1.3001	-2.76472e-017
1.4001	2.94903e-017
1.5001	-1.05276e-016
1.6001	-5.84385e-017
1.7001	7.04731e-017
1.8001	-6.15827e-017
1.9001	6.863e-017
2.0001	7.49184e-017
2.1001	7.48099e-018
2.2001	-9.73614e-017
2.3001	1.8323e-017
2.4001	-6.07153e-017
2.5001	-8.34836e-017
2.6001	-4.2826e-017
2.7001	8.99888e-017
2.8001	1.00289e-016
2.9001	2.49366e-018
3.0001	3.29597e-017
3.1001	-3.02492e-017
3.2001	5.63785e-017
3.3001	6.37511e-017
3.4001	6.17995e-018
3.5001	-1.08962e-016
3.6001	-5.25838e-017
3.7001	-5.38848e-017
3.8001	-1.0571e-016
3.9001	2.85145e-017
4.0001	-1.02566e-016
4.1001	-4.77049e-017
4.2001	-2.1684e-017
4.3001	-3.16587e-017
4.4001	-7.77373e-017
4.5001	7.66531e-017
4.6001	-1.98409e-017
4.7001	8.40257e-017
4.8001	-5.5728e-017
4.9001	4.87891e-018
5.0001	4.38018e-017
5.1001	6.12574e-017
5.2001	6.41848e-017
5.3001	5.26922e-017
5.4001	1.96241e-017
5.5001	-2.79724e-017
5.6001	-8.27246e-017
5.7001	6.29921e-017
5.8001	-2.05998e-017
5.9001	1.03433e-016
6.0001	-8.89046e-018
6.1001	9.34582e-017
6.2001	-4.05492e-017
6.3001	4.02239e-017
6.4001	-1.08203e-016
6.5001	-4.91144e-017
6.6001	1.00831e-017
6.7001	5.47522e-017
6.8001	9.2374e-017
6.9001	-9.94213e-017
7.0001	-7.63278e-017
7.1001	-6.03901e-017
7.2001	-5.17164e-017
7.3001	-5.0307e-017
7.4001	-5.59448e-017
7.5001	-6.16911e-017
7.6001	-7.47015e-017
7.7001	-9.48677e-017
7.8001	9.9855e-017
7.9001	7.24247e-017
8.0001	3.79471e-017
8.1001	-3.90313e-018
